title,link,company,location 
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/80077396?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Новолипецкий Газобетон,Липецк
Слесарь-ремонтник промышленного оборудования,https://aktau.hh.kz/vacancy/78393012?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Экс Морэ,Подольск (Московская область)
Слесарь КИПиА,https://aktau.hh.kz/vacancy/80140883?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Смагина Мия,Анапа
Слесарь-сборщик (2-3 разряд),https://aktau.hh.kz/vacancy/79908161?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Театральные Технологические Системы,Москва
Слесарь МСР,https://aktau.hh.kz/vacancy/79641809?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО АльянсСтафИнвест,Иланский
Слесарь-сборщик металлоконструкций,https://aktau.hh.kz/vacancy/80088343?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Спецтрест-М,Санкт-Петербург
Электрослесарь (слесарь) дежурный и по ремонту оборудования,https://aktau.hh.kz/vacancy/80036813?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Сибтранссервис,Норильск
Автослесарь/слесарь по ремонту автомобилей,https://aktau.hh.kz/vacancy/79418887?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Автопромсервис,Минск
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79280055?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ГК МФМК,Мытищи
Слесарь-ремонтник на участок капитального ремонта,https://aktau.hh.kz/vacancy/79215193?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО РЕМЗАВОД,Санкт-Петербург
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/79700560?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ПАО Корпорация ВСМПО-АВИСМА,Обнинск
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/80132735?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АО Металлург,Магнитогорск
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/79240292?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,AKRON HOLDING,Всеволожск
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/80085104?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Велес,Кострома
Слесарь-сварщик,https://aktau.hh.kz/vacancy/79113107?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Заинский кирпичный завод,Заинск
Слесарь,https://aktau.hh.kz/vacancy/78251816?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Технологии Без Границ,Бийск
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/80127036?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Завод Железобетонных Изделий Прогресс,Иркутск
Слесарь ПРМ,https://aktau.hh.kz/vacancy/79597997?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ПБР,Красноярск
Слесарь,https://aktau.hh.kz/vacancy/78557241?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Проф Ресурс,Краснодар
Слесарь-ремонтник/Механик,https://aktau.hh.kz/vacancy/79245419?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ПФ ЭРИДАН,Подольск (Московская область)
Слесарь-изолировщик,https://aktau.hh.kz/vacancy/80164437?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Компания ЭНТРОРОС,Колпино
Слесарь по ремонту оборудования,https://aktau.hh.kz/vacancy/75810710?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Геркулес-Сибирь,Новосибирск
Слесарь,https://aktau.hh.kz/vacancy/79952075?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ЭнергоСтройСервис,Екатеринбург
Слесарь-ремонтник металлургического оборудования,https://aktau.hh.kz/vacancy/80131398?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ОАО Уральский трубный завод Уралтрубпром,Первоуральск
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/79901654?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Лимонадная фабрика Майкопская,Майкоп
Сервисный механик (слесарь),https://aktau.hh.kz/vacancy/79814088?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ВологдаСкан,Киров (Кировская область)
Слесарь МСР,https://aktau.hh.kz/vacancy/79045456?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО 25 микрон,Ижевск
Слесарь-механик,https://aktau.hh.kz/vacancy/79972614?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,"ТПК, г. Рязань",Рязань
Слесарь-сборщик,https://aktau.hh.kz/vacancy/80150528?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ВИБРОТЕХНИК,Санкт-Петербург
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/79463261?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Техмаш Групп,"Нижний Новгород, Кировская"
Слесарь-ремонтник на завод,https://aktau.hh.kz/vacancy/79823086?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Эйч-Ар Сервис,Челябинск
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79877791?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АО ПО СЕВЕР,"Новосибирск, Заельцовская"
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79914430?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ПромСтройКомплект,Чебоксары
Слесарь-механик,https://aktau.hh.kz/vacancy/79790352?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Агрегат-Ижевск,Ижевск
Слесарь-сборщик металлоконструкций,https://aktau.hh.kz/vacancy/79725108?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ТТМ,Самара
Слесарь-ремонтник 5-6 разряда,https://aktau.hh.kz/vacancy/79724115?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,РК ФК,Челябинск
Слесарь - сборщик оборудования,https://aktau.hh.kz/vacancy/79797627?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Тест Партнер,"Екатеринбург, Ботаническая"
Слесарь по ремонту станков,https://aktau.hh.kz/vacancy/79302811?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ГК Макспром,Воронеж
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/72803586?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АО КАМА ДИЗЕЛЬ,Набережные Челны
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79654274?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Вертро,Видное
Слесарь-ремонтник подъемных сооружений,https://aktau.hh.kz/vacancy/80148018?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Промелектронсервис,Чебоксары
Слесарь по работе с металлом,https://aktau.hh.kz/vacancy/80109989?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Бастион,Ростов-на-Дону
Слесарь по обслуживанию и ремонту оборудования,https://aktau.hh.kz/vacancy/79838977?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ИнтерАвтоСервис,Чебоксары
Слесарь по сборке горно-шахтного оборудования,https://aktau.hh.kz/vacancy/79369933?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Завод МашСервис,Кемерово
Слесарь-монтажник,https://aktau.hh.kz/vacancy/79371320?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Пермский краностроительный завод,Пермь
Слесарь по ремонту и обслуживанию технологического оборудования,https://aktau.hh.kz/vacancy/78392623?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АО Завод АТИ,"Санкт-Петербург, Московские ворота"
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79992872?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Компрессор Газ,"Санкт-Петербург, Выборгская и еще 1 "
Слесарь-сборщик металлоконструкций,https://aktau.hh.kz/vacancy/78384542?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Свердловский Завод Металлоконструкций,Михайловск (Свердловская область)
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/80079681?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ТОО CT Agro,Кокшетау
Слесарь сантехник,https://aktau.hh.kz/vacancy/79529612?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Ремпролайн,Воронеж
Слесарь – механик 5-6 разряда,https://aktau.hh.kz/vacancy/78775294?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Сервисно-Логистический Центр ТМ,Чебоксары
Слесарь МСР,https://aktau.hh.kz/vacancy/79002037?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ИК Нексус,Набережные Челны
Слесарь аварийно-восстановительных работ,https://aktau.hh.kz/vacancy/80095474?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ПАРАМЕТР,"Москва, Шелепиха"
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/80100472?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Вира,Челябинск
Слесарь газового оборудования,https://aktau.hh.kz/vacancy/77826800?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ГазАгроСнаб,Новосибирск
Слесарь-сборщик полипропиленовых изделий,https://aktau.hh.kz/vacancy/79717239?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Арма Инжиниринг,Воронеж
Слесарь МСР,https://aktau.hh.kz/vacancy/79713489?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ПромСтройКомплект,Великий Новгород
Слесарь МСР,https://aktau.hh.kz/vacancy/79428153?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ЧЗПО,Челябинск
Слесарь по ремонту оборудования,https://aktau.hh.kz/vacancy/80185008?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ЖБК,Воронеж
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/80151959?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ПГ ВЕКПРОМ,Москва
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/80157813?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АО Миасский машиностроительный завод,Миасс
Слесарь по сборке металлоконструкций,https://aktau.hh.kz/vacancy/79990460?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ПромСтройКомплект,Петрозаводск
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/80095838?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ТПИ,Омск
Слесарь-сантехник,https://aktau.hh.kz/vacancy/80024544?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Гражданремстрой,Киров (Кировская область)
Слесарь по ремонту ГПМ,https://aktau.hh.kz/vacancy/79253356?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО СтройТехПроект,Череповец
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79766030?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Завод Буровые установки Кургана,Курган
Слесарь ТО ВДГО 5-го разряда,https://aktau.hh.kz/vacancy/79720770?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Мособлгазсервис,Балашиха
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/80042222?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Химпродукт,Набережные Челны
Обходчик газового оборудования / Слесарь ВДГО,https://aktau.hh.kz/vacancy/79915997?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО АВГ Инженерные Системы,Звенигород
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79081487?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ИжСпецМаш,Ижевск
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/79145765?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО АТОМ,Краснодар
Слесарь-электромонтажник,https://aktau.hh.kz/vacancy/80034733?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ИП Гореловский В.Я.,Ростов-на-Дону
Слесарь ТО ВДГО,https://aktau.hh.kz/vacancy/79725429?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Мособлгазсервис,Быково (Московская область)
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79903992?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АО Спецнефтетранс,Никольское
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/78945093?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ПАО Псковский завод механических приводов,Псков
